LocalTime,Power(MW)
01/04/26 00:40,0.0
01/04/26 00:45,0.0
01/04/26 00:50,0.0
01/04/26 00:55,0.0
01/04/26 01:00,0.0
01/04/26 01:05,0.0
01/04/26 01:10,0.0
01/04/26 01:15,0.0
01/04/26 01:20,0.0
01/04/26 01:25,0.0
01/04/26 01:30,0.0
01/04/26 01:35,0.0
01/04/26 01:40,0.0
01/04/26 01:45,0.0
01/04/26 01:50,0.0
01/04/26 01:55,0.0
01/04/26 02:00,0.0
01/04/26 02:05,0.0
01/04/26 02:10,0.0
01/04/26 02:15,0.0
01/04/26 02:20,0.0
01/04/26 02:25,0.0
01/04/26 02:30,0.0
01/04/26 02:35,0.0
01/04/26 02:40,0.0
01/04/26 02:45,0.0
01/04/26 02:50,0.0
01/04/26 02:55,0.0
01/04/26 03:00,0.0
01/04/26 03:05,0.0
01/04/26 03:10,0.0
01/04/26 03:15,0.0
01/04/26 03:20,0.0
01/04/26 03:25,0.0
01/04/26 03:30,0.0
01/04/26 03:35,0.0
01/04/26 03:40,0.0
01/04/26 03:45,0.0
01/04/26 03:50,0.0
01/04/26 03:55,0.0
01/04/26 04:00,0.0
01/04/26 04:05,0.0
01/04/26 04:10,0.0
01/04/26 04:15,0.0
01/04/26 04:20,0.0
01/04/26 04:25,0.0
01/04/26 04:30,0.0
01/04/26 04:35,0.0
01/04/26 04:40,0.0
01/04/26 04:45,0.0
01/04/26 04:50,0.0
01/04/26 04:55,0.0
01/04/26 05:00,0.0
01/04/26 05:05,0.0
01/04/26 05:10,0.0
01/04/26 05:15,0.0
01/04/26 05:20,0.0
01/04/26 05:25,0.0
01/04/26 05:30,0.0
01/04/26 05:35,0.0
01/04/26 05:40,0.0
01/04/26 05:45,0.0
01/04/26 05:50,0.0
01/04/26 05:55,0.0
01/04/26 06:00,0.0
01/04/26 06:05,0.7842615579299885
01/04/26 06:10,1.476316068759034
01/04/26 06:15,2.1698738021832584
01/04/26 06:20,3.1688800690119847
01/04/26 06:25,3.8497460031381148
01/04/26 06:30,4.436793567418299
01/04/26 06:35,5.769607465601858
01/04/26 06:40,6.318848834385435
01/04/26 06:45,6.735242550513848
01/04/26 06:50,7.73736588289188
01/04/26 06:55,8.21010094953153
01/04/26 07:00,8.83186030567933
01/04/26 07:05,10.513911795806097
01/04/26 07:10,10.72790698492572
01/04/26 07:15,10.3853624580099
01/04/26 07:20,12.531902263429613
01/04/26 07:25,14.611793280765578
01/04/26 07:30,12.9912231585793
01/04/26 07:35,13.233648449119404
01/04/26 07:40,14.52514178001049
01/04/26 07:45,15.734050922985785
01/04/26 07:50,16.586506659159667
01/04/26 07:55,16.303204074005425
01/04/26 08:00,18.472132807379715
01/04/26 08:05,17.579386309284274
01/04/26 08:10,18.638284839893068
01/04/26 08:15,18.81922219528407
01/04/26 08:20,22.15524421059559
01/04/26 08:25,21.883950065842875
01/04/26 08:30,23.130952556605017
01/04/26 08:35,20.229507263910538
01/04/26 08:40,24.42809407220206
01/04/26 08:45,23.856314062849346
01/04/26 08:50,24.172958102022612
01/04/26 08:55,24.291349591837424
01/04/26 09:00,24.275126388696037
01/04/26 09:05,24.12376549970501
01/04/26 09:10,24.030487103019244
01/04/26 09:15,25.78551411984341
01/04/26 09:20,25.719718314052372
01/04/26 09:25,25.723178487816156
01/04/26 09:30,28.761889741276192
01/04/26 09:35,30.94779946949686
01/04/26 09:40,28.776943363637063
01/04/26 09:45,27.540675406219005
01/04/26 09:50,27.94143325173543
01/04/26 09:55,29.815021361714972
01/04/26 10:00,33.50335953831682
01/04/26 10:05,33.084144008706005
01/04/26 10:10,32.40811949546113
01/04/26 10:15,30.811574556522288
01/04/26 10:20,33.517494529365635
01/04/26 10:25,31.40666828864791
01/04/26 10:30,31.457596194787495
01/04/26 10:35,32.12059613107975
01/04/26 10:40,32.962569973325074
01/04/26 10:45,36.06244461605551
01/04/26 10:50,34.86140318644297
01/04/26 10:55,34.24087519483121
01/04/26 11:00,7.041778598540478
01/04/26 11:05,6.710627435881364
01/04/26 11:10,6.483918282373406
01/04/26 11:15,6.4601719754466576
01/04/26 11:20,6.926922975853971
01/04/26 11:25,6.7620358566250465
01/04/26 11:30,7.167241550298359
01/04/26 11:35,7.322014868275868
01/04/26 11:40,7.386864390872801
01/04/26 11:45,7.843362792855976
01/04/26 11:50,7.111723360421429
01/04/26 11:55,6.737883528547274
01/04/26 12:00,7.1174863835702356
01/04/26 12:05,6.227242209958463
01/04/26 12:10,7.403023662047254
01/04/26 12:15,6.753343221569444
01/04/26 12:20,6.857905681367744
01/04/26 12:25,7.301192934870274
01/04/26 12:30,6.4882860777944575
01/04/26 12:35,6.817221455536061
01/04/26 12:40,7.143260762474924
01/04/26 12:45,6.2701260695346805
01/04/26 12:50,7.128019012722006
01/04/26 12:55,7.059330716647849
01/04/26 13:00,6.744271147391167
01/04/26 13:05,6.386055039214867
01/04/26 13:10,6.988650077814402
01/04/26 13:15,6.432699590443696
01/04/26 13:20,6.8011622795308995
01/04/26 13:25,7.08000281335948
01/04/26 13:30,5.840854190205448
01/04/26 13:35,6.362756801829715
01/04/26 13:40,6.4885213379945625
01/04/26 13:45,5.835552098127999
01/04/26 13:50,5.5391289304142965
01/04/26 13:55,6.546039695718431
01/04/26 14:00,5.906459289117785
01/04/26 14:05,6.171014928072873
01/04/26 14:10,6.315993569268361
01/04/26 14:15,5.924850472327672
01/04/26 14:20,5.703149933129939
01/04/26 14:25,5.484611378050564
01/04/26 14:30,5.423490825274531
01/04/26 14:35,5.193600023626985
01/04/26 14:40,5.493219904150481
01/04/26 14:45,4.986954663657661
01/04/26 14:50,5.206407671946197
01/04/26 14:55,5.0610761410769705
01/04/26 15:00,4.646129776442446
01/04/26 15:05,22.412402856564395
01/04/26 15:10,24.566983823078516
01/04/26 15:15,21.27947377446099
01/04/26 15:20,22.048524631199275
01/04/26 15:25,19.69931539234177
01/04/26 15:30,20.676585617866674
01/04/26 15:35,21.46773530055502
01/04/26 15:40,18.85102847961023
01/04/26 15:45,18.281326424344424
01/04/26 15:50,19.163859335690493
01/04/26 15:55,17.58792488387247
01/04/26 16:00,17.056476320251967
01/04/26 16:05,16.026650459741376
01/04/26 16:10,16.309603345073825
01/04/26 16:15,15.231835460402019
01/04/26 16:20,14.373069266372049
01/04/26 16:25,14.992146583702954
01/04/26 16:30,13.783475087487812
01/04/26 16:35,11.835674577679226
01/04/26 16:40,12.330342517341641
01/04/26 16:45,11.218036999524857
01/04/26 16:50,11.389529489893718
01/04/26 16:55,8.770245070523762
01/04/26 17:00,9.550658403084265
01/04/26 17:05,8.780476639598035
01/04/26 17:10,8.097714336873333
01/04/26 17:15,6.905578750362483
01/04/26 17:20,6.055503402027348
01/04/26 17:25,5.555637018912628
01/04/26 17:30,4.745233963482861
01/04/26 17:35,3.896714241582862
01/04/26 17:40,2.8017659449440515
01/04/26 17:45,2.5583892899311866
01/04/26 17:50,1.389392729598417
01/04/26 17:55,0.7711175772658254
01/04/26 18:00,3.9344654973981145e-15
01/04/26 18:05,0.0
01/04/26 18:10,0.0
01/04/26 18:15,0.0
01/04/26 18:20,0.0
01/04/26 18:25,0.0
01/04/26 18:30,0.0
01/04/26 18:35,0.0
01/04/26 18:40,0.0
01/04/26 18:45,0.0
01/04/26 18:50,0.0
01/04/26 18:55,0.0
01/04/26 19:00,0.0
01/04/26 19:05,0.0
01/04/26 19:10,0.0
01/04/26 19:15,0.0
01/04/26 19:20,0.0
01/04/26 19:25,0.0
01/04/26 19:30,0.0
01/04/26 19:35,0.0
01/04/26 19:40,0.0
01/04/26 19:45,0.0
01/04/26 19:50,0.0
01/04/26 19:55,0.0
01/04/26 20:00,0.0
01/04/26 20:05,0.0
01/04/26 20:10,0.0
01/04/26 20:15,0.0
01/04/26 20:20,0.0
01/04/26 20:25,0.0
01/04/26 20:30,0.0
01/04/26 20:35,0.0
01/04/26 20:40,0.0
01/04/26 20:45,0.0
01/04/26 20:50,0.0
01/04/26 20:55,0.0
01/04/26 21:00,0.0
01/04/26 21:05,0.0
01/04/26 21:10,0.0
01/04/26 21:15,0.0
01/04/26 21:20,0.0
01/04/26 21:25,0.0
01/04/26 21:30,0.0
01/04/26 21:35,0.0
01/04/26 21:40,0.0
01/04/26 21:45,0.0
01/04/26 21:50,0.0
01/04/26 21:55,0.0
01/04/26 22:00,0.0
01/04/26 22:05,0.0
01/04/26 22:10,0.0
01/04/26 22:15,0.0
01/04/26 22:20,0.0
01/04/26 22:25,0.0
01/04/26 22:30,0.0
01/04/26 22:35,0.0
01/04/26 22:40,0.0
01/04/26 22:45,0.0
01/04/26 22:50,0.0
01/04/26 22:55,0.0
01/04/26 23:00,0.0
01/04/26 23:05,0.0
01/04/26 23:10,0.0
01/04/26 23:15,0.0
01/04/26 23:20,0.0
01/04/26 23:25,0.0
01/04/26 23:30,0.0
01/04/26 23:35,0.0
01/04/26 23:40,0.0
01/04/26 23:45,0.0
01/04/26 23:50,0.0
01/04/26 23:55,0.0
01/05/26 00:00,0.0
01/05/26 00:05,0.0
01/05/26 00:10,0.0
01/05/26 00:15,0.0
01/05/26 00:20,0.0
01/05/26 00:25,0.0
01/05/26 00:30,0.0
01/05/26 00:35,0.0
01/05/26 00:40,0.0
01/05/26 00:45,0.0
01/05/26 00:50,0.0
01/05/26 00:55,0.0
01/05/26 01:00,0.0
01/05/26 01:05,0.0
01/05/26 01:10,0.0
01/05/26 01:15,0.0
01/05/26 01:20,0.0
01/05/26 01:25,0.0
01/05/26 01:30,0.0
01/05/26 01:35,0.0
01/05/26 01:40,0.0
01/05/26 01:45,0.0
01/05/26 01:50,0.0
01/05/26 01:55,0.0
01/05/26 02:00,0.0
01/05/26 02:05,0.0
01/05/26 02:10,0.0
01/05/26 02:15,0.0
01/05/26 02:20,0.0
01/05/26 02:25,0.0
01/05/26 02:30,0.0
01/05/26 02:35,0.0
01/05/26 02:40,0.0
01/05/26 02:45,0.0
01/05/26 02:50,0.0
01/05/26 02:55,0.0
01/05/26 03:00,0.0
01/05/26 03:05,0.0
01/05/26 03:10,0.0
01/05/26 03:15,0.0
01/05/26 03:20,0.0
01/05/26 03:25,0.0
01/05/26 03:30,0.0
01/05/26 03:35,0.0
01/05/26 03:40,0.0
01/05/26 03:45,0.0
01/05/26 03:50,0.0
01/05/26 03:55,0.0
01/05/26 04:00,0.0
01/05/26 04:05,0.0
01/05/26 04:10,0.0
01/05/26 04:15,0.0
01/05/26 04:20,0.0
01/05/26 04:25,0.0
01/05/26 04:30,0.0
01/05/26 04:35,0.0
01/05/26 04:40,0.0
01/05/26 04:45,0.0
01/05/26 04:50,0.0
01/05/26 04:55,0.0
01/05/26 05:00,0.0
01/05/26 05:05,0.0
01/05/26 05:10,0.0
01/05/26 05:15,0.0
01/05/26 05:20,0.0
01/05/26 05:25,0.0
01/05/26 05:30,0.0
01/05/26 05:35,0.0
01/05/26 05:40,0.0
01/05/26 05:45,0.0
01/05/26 05:50,0.0
01/05/26 05:55,0.0
01/05/26 06:00,0.0
01/05/26 06:05,0.6972766046230223
01/05/26 06:10,1.6225706207719717
01/05/26 06:15,2.266191287434788
01/05/26 06:20,3.119790462955304
01/05/26 06:25,3.8953075347399335
01/05/26 06:30,4.215145035462017
01/05/26 06:35,5.006456665879232
01/05/26 06:40,5.862658829816594
01/05/26 06:45,6.728228426226197
01/05/26 06:50,8.081891553782535
01/05/26 06:55,8.585957060449568
01/05/26 07:00,9.084250649021369
01/05/26 07:05,8.431618733155311
01/05/26 07:10,10.667758580679173
01/05/26 07:15,11.31842136503403
01/05/26 07:20,12.126405941689491
01/05/26 07:25,12.995416873546386
01/05/26 07:30,14.320740248854124
01/05/26 07:35,13.830814560578549
01/05/26 07:40,14.6018344686639
01/05/26 07:45,14.761578163107998
01/05/26 07:50,16.285647056534742
01/05/26 07:55,16.43673343020634
01/05/26 08:00,15.582762351578133
01/05/26 08:05,19.281023773582575
01/05/26 08:10,18.460867244049158
01/05/26 08:15,19.982374451849815
01/05/26 08:20,20.28487849108085
01/05/26 08:25,20.870355346771834
01/05/26 08:30,23.488893156402746
01/05/26 08:35,20.458970441236303
01/05/26 08:40,22.50575024086997
01/05/26 08:45,22.720335813097154
01/05/26 08:50,23.048420047056787
01/05/26 08:55,22.660388289702404
01/05/26 09:00,25.789526888956573
01/05/26 09:05,26.898603306316865
01/05/26 09:10,24.98143473717821
01/05/26 09:15,24.42077741002131
01/05/26 09:20,27.46234688466411
01/05/26 09:25,29.23940120785057
01/05/26 09:30,29.46190035791212
01/05/26 09:35,28.048911172372325
01/05/26 09:40,30.509471428002186
01/05/26 09:45,30.05501551923493
01/05/26 09:50,30.020873091858167
01/05/26 09:55,29.174613434016134
01/05/26 10:00,29.33649640473298
01/05/26 10:05,28.98232116626222
01/05/26 10:10,30.02979301557999
01/05/26 10:15,32.041998995631474
01/05/26 10:20,35.331643903314905
01/05/26 10:25,31.298609066681685
01/05/26 10:30,34.991651697993234
01/05/26 10:35,36.24944778692202
01/05/26 10:40,36.96301757470716
01/05/26 10:45,34.313014862485225
01/05/26 10:50,32.46217345437781
01/05/26 10:55,37.55783374220732
01/05/26 11:00,30.211752133463673
01/05/26 11:05,29.547667740221836
01/05/26 11:10,29.73173874849544
01/05/26 11:15,35.82337340346834
01/05/26 11:20,32.71397630555049
01/05/26 11:25,32.21166195290873
01/05/26 11:30,34.024024611479675
01/05/26 11:35,35.46503299156868
01/05/26 11:40,30.854226725218094
01/05/26 11:45,36.44211807624186
01/05/26 11:50,35.47760503616344
01/05/26 11:55,39.159966913852266
01/05/26 12:00,35.69080708758052
01/05/26 12:05,34.37398049393841
01/05/26 12:10,32.455657840273304
01/05/26 12:15,38.99326427426388
01/05/26 12:20,35.95254677496166
01/05/26 12:25,32.845873965264595
01/05/26 12:30,36.28027005254473
01/05/26 12:35,32.06912612430959
01/05/26 12:40,33.790660986362404
01/05/26 12:45,32.37659205729643
01/05/26 12:50,33.528690450352336
01/05/26 12:55,35.692931148983405
01/05/26 13:00,38.18709531647286
01/05/26 13:05,33.50489977255687
01/05/26 13:10,32.72593951667425
01/05/26 13:15,33.09803075725606
01/05/26 13:20,34.362553178541766
01/05/26 13:25,33.31392030986402
01/05/26 13:30,33.59078844822924
01/05/26 13:35,34.32116680618431
01/05/26 13:40,31.511780965752855
01/05/26 13:45,32.10148996951921
01/05/26 13:50,30.81672060296688
01/05/26 13:55,29.745104535492892
01/05/26 14:00,26.85315468745798
01/05/26 14:05,31.88612474946678
01/05/26 14:10,33.00660270519429
01/05/26 14:15,29.443848888273063
01/05/26 14:20,27.922491141467454
01/05/26 14:25,22.17163367077273
01/05/26 14:30,27.819941102460483
01/05/26 14:35,27.711157240232154
01/05/26 14:40,24.983928882508717
01/05/26 14:45,27.490885052443435
01/05/26 14:50,25.669432309759607
01/05/26 14:55,27.001045368420343
01/05/26 15:00,25.917089664297645
01/05/26 15:05,23.879507767493056
01/05/26 15:10,21.825495887663383
01/05/26 15:15,24.021543167471936
01/05/26 15:20,22.234793524688
01/05/26 15:25,21.19466044715306
01/05/26 15:30,19.284622232760384
01/05/26 15:35,19.42977342733338
01/05/26 15:40,19.74629851875013
01/05/26 15:45,20.097467956553853
01/05/26 15:50,19.92478105444383
01/05/26 15:55,18.71888960772806
01/05/26 16:00,18.313657190560388
01/05/26 16:05,17.38406328971753
01/05/26 16:10,16.262051606273204
01/05/26 16:15,13.778357117057546
01/05/26 16:20,14.343634651107642
01/05/26 16:25,15.152523120850113
01/05/26 16:30,12.794811173283437
01/05/26 16:35,12.496312941353027
01/05/26 16:40,10.938917567250407
01/05/26 16:45,11.245964344235038
01/05/26 16:50,10.648381454746847
01/05/26 16:55,10.288678408890771
01/05/26 17:00,8.893181874210688
01/05/26 17:05,8.99513803596788
01/05/26 17:10,6.2781155857883375
01/05/26 17:15,6.077905348740647
01/05/26 17:20,5.830740758761454
01/05/26 17:25,5.403830364541894
01/05/26 17:30,4.409145250192564
01/05/26 17:35,3.4895915421384194
01/05/26 17:40,2.6979725437126683
01/05/26 17:45,2.2064530741870465
01/05/26 17:50,1.409966750075823
01/05/26 17:55,0.83689316770817
01/05/26 18:00,4.172964659503369e-15
01/05/26 18:05,0.0
01/05/26 18:10,0.0
01/05/26 18:15,0.0
01/05/26 18:20,0.0
01/05/26 18:25,0.0
01/05/26 18:30,0.0
01/05/26 18:35,0.0
01/05/26 18:40,0.0
01/05/26 18:45,0.0
01/05/26 18:50,0.0
01/05/26 18:55,0.0
01/05/26 19:00,0.0
01/05/26 19:05,0.0
01/05/26 19:10,0.0
01/05/26 19:15,0.0
01/05/26 19:20,0.0
01/05/26 19:25,0.0
01/05/26 19:30,0.0
01/05/26 19:35,0.0
01/05/26 19:40,0.0
01/05/26 19:45,0.0
01/05/26 19:50,0.0
01/05/26 19:55,0.0
01/05/26 20:00,0.0
01/05/26 20:05,0.0
01/05/26 20:10,0.0
01/05/26 20:15,0.0
01/05/26 20:20,0.0
01/05/26 20:25,0.0
01/05/26 20:30,0.0
01/05/26 20:35,0.0
01/05/26 20:40,0.0
01/05/26 20:45,0.0
01/05/26 20:50,0.0
01/05/26 20:55,0.0
01/05/26 21:00,0.0
01/05/26 21:05,0.0
01/05/26 21:10,0.0
01/05/26 21:15,0.0
01/05/26 21:20,0.0
01/05/26 21:25,0.0
01/05/26 21:30,0.0
01/05/26 21:35,0.0
01/05/26 21:40,0.0
01/05/26 21:45,0.0
01/05/26 21:50,0.0
01/05/26 21:55,0.0
01/05/26 22:00,0.0
01/05/26 22:05,0.0
01/05/26 22:10,0.0
01/05/26 22:15,0.0
01/05/26 22:20,0.0
01/05/26 22:25,0.0
01/05/26 22:30,0.0
01/05/26 22:35,0.0
01/05/26 22:40,0.0
01/05/26 22:45,0.0
01/05/26 22:50,0.0
01/05/26 22:55,0.0
01/05/26 23:00,0.0
01/05/26 23:05,0.0
01/05/26 23:10,0.0
01/05/26 23:15,0.0
01/05/26 23:20,0.0
01/05/26 23:25,0.0
01/05/26 23:30,0.0
01/05/26 23:35,0.0
01/05/26 23:40,0.0
01/05/26 23:45,0.0
01/05/26 23:50,0.0
01/05/26 23:55,0.0
01/06/26 00:00,0.0
01/06/26 00:05,0.0
01/06/26 00:10,0.0
01/06/26 00:15,0.0
01/06/26 00:20,0.0
01/06/26 00:25,0.0
01/06/26 00:30,0.0
01/06/26 00:35,0.0
01/06/26 00:40,0.0
01/06/26 00:45,0.0
01/06/26 00:50,0.0
01/06/26 00:55,0.0
01/06/26 01:00,0.0
01/06/26 01:05,0.0
01/06/26 01:10,0.0
01/06/26 01:15,0.0
01/06/26 01:20,0.0
01/06/26 01:25,0.0
01/06/26 01:30,0.0
01/06/26 01:35,0.0
01/06/26 01:40,0.0
01/06/26 01:45,0.0
01/06/26 01:50,0.0
01/06/26 01:55,0.0
01/06/26 02:00,0.0
01/06/26 02:05,0.0
01/06/26 02:10,0.0
01/06/26 02:15,0.0
01/06/26 02:20,0.0
01/06/26 02:25,0.0
01/06/26 02:30,0.0
01/06/26 02:35,0.0
01/06/26 02:40,0.0
01/06/26 02:45,0.0
01/06/26 02:50,0.0
01/06/26 02:55,0.0
01/06/26 03:00,0.0
01/06/26 03:05,0.0
01/06/26 03:10,0.0
01/06/26 03:15,0.0
01/06/26 03:20,0.0
01/06/26 03:25,0.0
01/06/26 03:30,0.0
01/06/26 03:35,0.0
01/06/26 03:40,0.0
01/06/26 03:45,0.0
01/06/26 03:50,0.0
01/06/26 03:55,0.0
01/06/26 04:00,0.0
01/06/26 04:05,0.0
01/06/26 04:10,0.0
01/06/26 04:15,0.0
01/06/26 04:20,0.0
01/06/26 04:25,0.0
01/06/26 04:30,0.0
01/06/26 04:35,0.0
01/06/26 04:40,0.0
01/06/26 04:45,0.0
01/06/26 04:50,0.0
01/06/26 04:55,0.0
01/06/26 05:00,0.0
01/06/26 05:05,0.0
01/06/26 05:10,0.0
01/06/26 05:15,0.0
01/06/26 05:20,0.0
01/06/26 05:25,0.0
01/06/26 05:30,0.0
01/06/26 05:35,0.0
01/06/26 05:40,0.0
01/06/26 05:45,0.0
01/06/26 05:50,0.0
01/06/26 05:55,0.0
01/06/26 06:00,0.0
01/06/26 06:05,0.7345311163208095
01/06/26 06:10,1.4155900783992703
01/06/26 06:15,2.5327177928808653
01/06/26 06:20,3.104829029641535
01/06/26 06:25,3.7450054112190556
01/06/26 06:30,4.527363518678023
01/06/26 06:35,5.406379943203593
01/06/26 06:40,5.485911850087901
01/06/26 06:45,6.799021648234435
01/06/26 06:50,6.939423445485552
01/06/26 06:55,7.983547770580343
01/06/26 07:00,9.550551417466052
01/06/26 07:05,9.943188956201196
01/06/26 07:10,10.787779021744681
01/06/26 07:15,11.584221815109153
01/06/26 07:20,12.494370047035089
01/06/26 07:25,11.836102171770785
01/06/26 07:30,13.277207500259046
01/06/26 07:35,14.585877219043535
01/06/26 07:40,14.716159597822731
01/06/26 07:45,15.624637348962901
01/06/26 07:50,15.56764437006299
01/06/26 07:55,16.943208113611007
01/06/26 08:00,17.153356317387242
01/06/26 08:05,19.246938347345186
01/06/26 08:10,16.690544789711126
01/06/26 08:15,19.912887908465514
01/06/26 08:20,20.24710900322471
01/06/26 08:25,20.382580486538785
01/06/26 08:30,20.074421348412134
01/06/26 08:35,21.943315572891436
01/06/26 08:40,22.60605907419857
01/06/26 08:45,24.07605993718377
01/06/26 08:50,24.064433761797165
01/06/26 08:55,25.320603342113376
01/06/26 09:00,25.336026261373583
01/06/26 09:05,23.579069502106783
01/06/26 09:10,24.39315750149164
01/06/26 09:15,25.80090729644239
01/06/26 09:20,26.702467703971003
01/06/26 09:25,25.473049526369216
01/06/26 09:30,28.341674860662977
01/06/26 09:35,25.9027680614082
01/06/26 09:40,28.08958043918618
01/06/26 09:45,28.4064872475135
01/06/26 09:50,30.622588093131952
01/06/26 09:55,30.228673480658138
01/06/26 10:00,33.26078144907353
01/06/26 10:05,31.448019165792125
01/06/26 10:10,28.770166018666142
01/06/26 10:15,34.37507833607271
01/06/26 10:20,31.22472941233849
01/06/26 10:25,31.647413491500828
01/06/26 10:30,30.08318280366208
01/06/26 10:35,33.87732401133017
01/06/26 10:40,32.77098649583254
01/06/26 10:45,36.26635515694194
01/06/26 10:50,31.509413949419002
01/06/26 10:55,34.65142342360589
01/06/26 11:00,31.73911451857373
01/06/26 11:05,34.35122324362585
01/06/26 11:10,34.486601458290714
01/06/26 11:15,32.319165073378485
01/06/26 11:20,38.05112655163199
01/06/26 11:25,35.148598130107565
01/06/26 11:30,36.21360404343535
01/06/26 11:35,37.90227493438369
01/06/26 11:40,33.86803408766751
01/06/26 11:45,34.73938065526515
01/06/26 11:50,34.62110509769841
01/06/26 11:55,37.079487208980055
01/06/26 12:00,
01/06/26 12:05,
01/06/26 12:10,
01/06/26 12:15,
01/06/26 12:20,
01/06/26 12:25,
01/06/26 12:30,
01/06/26 12:35,
01/06/26 12:40,
01/06/26 12:45,
01/06/26 12:50,
01/06/26 12:55,
01/06/26 13:00,
01/06/26 13:05,31.262298114462162
01/06/26 13:10,34.281212770163755
01/06/26 13:15,29.6291394705187
01/06/26 13:20,32.79032292252519
01/06/26 13:25,33.7597905253163
01/06/26 13:30,31.59967216289651
01/06/26 13:35,29.84204008970057
01/06/26 13:40,32.04536832717945
01/06/26 13:45,31.19776305315717
01/06/26 13:50,36.79957340483785
01/06/26 13:55,30.820476107712853
01/06/26 14:00,30.626968335110835
01/06/26 14:05,29.700660080275824
01/06/26 14:10,29.016919282602583
01/06/26 14:15,26.658698790982285
01/06/26 14:20,30.36721129615568
01/06/26 14:25,29.93903987968127
01/06/26 14:30,26.697699539264796
01/06/26 14:35,24.907535509869565
01/06/26 14:40,27.03536828490125
01/06/26 14:45,27.341304100318528
01/06/26 14:50,27.13240166855109
01/06/26 14:55,25.844238874668807
01/06/26 15:00,24.429524971800447
01/06/26 15:05,23.537576887055884
01/06/26 15:10,22.59640236651957
01/06/26 15:15,22.464744376774824
01/06/26 15:20,21.501653831654295
01/06/26 15:25,19.49114679110862
01/06/26 15:30,20.584715484364587
01/06/26 15:35,21.19656556294203
01/06/26 15:40,20.750090952645746
01/06/26 15:45,19.596753186141587
01/06/26 15:50,16.42662276878435
01/06/26 15:55,16.888293427039113
01/06/26 16:00,17.651603262877114
01/06/26 16:05,18.710893793324225
01/06/26 16:10,16.28237558895975
01/06/26 16:15,15.669814747461663
01/06/26 16:20,14.197839568159022
01/06/26 16:25,13.460101938699946
01/06/26 16:30,14.591750869435511
01/06/26 16:35,13.477653727249875
01/06/26 16:40,11.173462463576783
01/06/26 16:45,12.117108068017671
01/06/26 16:50,11.082551591665673
01/06/26 16:55,8.452750661564906
01/06/26 17:00,9.020585898534648
01/06/26 17:05,8.51856139410297
01/06/26 17:10,7.568649974412845
01/06/26 17:15,6.2597576668194455
01/06/26 17:20,5.9470251766651465
01/06/26 17:25,5.655797152408685
01/06/26 17:30,4.545923300021984
01/06/26 17:35,3.7767903469294497
01/06/26 17:40,3.0444332227279287
01/06/26 17:45,2.3143506820572233
01/06/26 17:50,1.5254328931682781
01/06/26 17:55,0.7327608064085358
01/06/26 18:00,4.493204492067337e-15
01/06/26 18:05,0.0
01/06/26 18:10,0.0
01/06/26 18:15,0.0
01/06/26 18:20,0.0
01/06/26 18:25,0.0
01/06/26 18:30,0.0
01/06/26 18:35,0.0
01/06/26 18:40,0.0
01/06/26 18:45,0.0
01/06/26 18:50,0.0
01/06/26 18:55,0.0
01/06/26 19:00,0.0
01/06/26 19:05,0.0
01/06/26 19:10,0.0
01/06/26 19:15,0.0
01/06/26 19:20,0.0
01/06/26 19:25,0.0
01/06/26 19:30,0.0
01/06/26 19:35,0.0
01/06/26 19:40,0.0
01/06/26 19:45,0.0
01/06/26 19:50,0.0
01/06/26 19:55,0.0
01/06/26 20:00,0.0
01/06/26 20:05,0.0
01/06/26 20:10,0.0
01/06/26 20:15,0.0
01/06/26 20:20,0.0
01/06/26 20:25,0.0
01/06/26 20:30,0.0
01/06/26 20:35,0.0
01/06/26 20:40,0.0
01/06/26 20:45,0.0
01/06/26 20:50,0.0
01/06/26 20:55,0.0
01/06/26 21:00,0.0
01/06/26 21:05,0.0
01/06/26 21:10,0.0
01/06/26 21:15,0.0
01/06/26 21:20,0.0
01/06/26 21:25,0.0
01/06/26 21:30,0.0
01/06/26 21:35,0.0
01/06/26 21:40,0.0
01/06/26 21:45,0.0
01/06/26 21:50,0.0
01/06/26 21:55,0.0
01/06/26 22:00,0.0
01/06/26 22:05,0.0
01/06/26 22:10,0.0
01/06/26 22:15,0.0
01/06/26 22:20,0.0
01/06/26 22:25,0.0
01/06/26 22:30,0.0
01/06/26 22:35,0.0
01/06/26 22:40,0.0
01/06/26 22:45,0.0
01/06/26 22:50,0.0
01/06/26 22:55,0.0
01/06/26 23:00,0.0
01/06/26 23:05,0.0
01/06/26 23:10,0.0
01/06/26 23:15,0.0
01/06/26 23:20,0.0
01/06/26 23:25,0.0
01/06/26 23:30,0.0
01/06/26 23:35,0.0
01/06/26 23:40,0.0
01/06/26 23:45,0.0
01/06/26 23:50,0.0
01/06/26 23:55,0.0
01/07/26 00:00,0.0
01/07/26 00:05,0.0
01/07/26 00:10,0.0
01/07/26 00:15,0.0
01/07/26 00:20,0.0
01/07/26 00:25,0.0
01/07/26 00:30,0.0
01/07/26 00:35,0.0
01/07/26 00:40,0.0
01/07/26 00:45,0.0
01/07/26 00:50,0.0
01/07/26 00:55,0.0
01/07/26 01:00,0.0
01/07/26 01:05,0.0
01/07/26 01:10,0.0
01/07/26 01:15,0.0
01/07/26 01:20,0.0
01/07/26 01:25,0.0
01/07/26 01:30,0.0
01/07/26 01:35,0.0
01/07/26 01:40,0.0
01/07/26 01:45,0.0
01/07/26 01:50,0.0
